DateTime,Volume,Transaction,Value,Open,High,Low,Close,Change,ForeignVol,TrustVol,DealerVol,InvestorsVol
2013/1/31,42489565,6481,4266277265,100.5,101.5,100,101.5,0,75923992,198000,1814000,77935992
2013/2/1,23211035,7596,2343091003,101.5,101.5,100.5,101.5,0,40182398,327000,407000,40916398
2013/2/4,35257079,10873,3618099182,102,103,102,103,1.5,47959672,1981000,2014000,51954672
2013/2/5,17896471,5200,1832150196,103,103,101.5,103,0,22553025,955000,1148000,24656025
2013/2/6,32330330,9340,3369267370,103.5,105,103,105,2,39537937,535000,4153000,44225937
2013/2/18,64345580,13470,6895059371,107,108.5,106.5,107,2,96299013,1174000,3707000,101180013
2013/2/19,22103657,6114,2372380213,108.5,108.5,106.5,107,0,28866866,669000,2209000,31744866
2013/2/20,41921556,10171,4558604798,108.5,109.5,108,109,2,59190983,664000,3056000,62910983
2013/2/21,30551806,7485,3287642271,108.5,108.5,107,107,2,50198016,1182000,1710000,53090016
2013/2/22,39577666,10313,4188440636,106,106.5,105,105.5,1.5,58138961,213000,3204128,61556089
2013/2/23,10174533,3022,1083855709,106.5,107.5,106,107,1.5,4188000,873000,1630000,6691000
2013/2/25,37216683,8564,3938987715,106.5,107,105,105,2,54387375,559000,1925000,56871375
2013/2/26,38498610,9572,4006611594,103.5,105,102.5,103.5,1.5,47749665,1021000,1960000,50730665
2013/2/27,81358059,13654,8385327394,102,104.5,101,104.5,1,99730325,2440000,3190000,105360325
2013/3/1,35081170,9263,3651664826,103,105,102.5,105,0.5,51477060,1408000,2427000,55312060
2013/3/4,55265946,11896,5652060892,104.5,104.5,101.5,102,3,73404200,2313050,2925415,78642665
2013/3/5,56213527,9603,5798480893,103.5,104,102.5,104,2,89567340,2677675,3197000,95442015
2013/3/6,38026322,6844,3944092785,104,104.5,103,104,0,63482173,882000,1736000,66100173
2013/3/7,20783572,6812,2150594416,103.5,104,103,103,1,29340566,1140000,1492000,31972566
2013/3/8,46036003,8598,4753123583,103,104.5,102,103.5,0.5,63486475,3806000,3151000,70443475
2013/3/11,36093271,9071,3706837142,102,104,102,102,1.5,48053113,1616000,2708000,52377113
2013/3/12,30064912,6294,3075447024,102,103,101.5,102.5,0.5,40316447,3177000,1184000,44677447
2013/3/13,57955306,9978,6009069324,102.5,105,102,104.5,2,91907183,1425000,3586001,96918184
2013/3/14,33067465,7022,3435727588,104,104.5,103,104,0.5,48636136,898899,2672000,52207035
2013/3/15,35632988,6030,3696617211,105,105,103,103,1,49789199,5054000,3019000,57862199
2013/3/18,44188807,11128,4472705507,102,102,100.5,100.5,2.5,50706855,629000,2595000,53930855
2013/3/19,50765167,11099,5104261200,101,101.5,99.6,100,0.5,59524603,2056000,1840000,63420603
2013/3/20,64024225,13861,6344606455,99.5,99.5,98.8,98.8,1.2,80614313,362000,3563000,84539313
2013/3/21,58467748,13448,5799884434,98.8,100.5,98.7,98.7,0.1,72164729,2225000,4382000,78771729
2013/3/22,44937030,12072,4420118840,98.6,99.1,98,98,0.7,47448077,2166000,2774000,52388077
2013/3/25,25469505,7606,2540453602,99.9,100.5,99.2,99.5,1.5,30549895,289000,1603000,32441895
2013/3/26,27220058,8019,2698733342,99.2,99.4,98.8,99,0.5,38091654,1313000,827000,40231654
2013/3/27,29969023,7304,2992059750,99,100.5,98.8,100.5,1.5,40368374,1579000,2074000,44021374
2013/3/28,29558310,7232,2945126900,100,100.5,99.3,100,0.5,43443339,296000,2617000,46356339
2013/3/29,19003253,5024,1907250000,100,101,99.8,100.5,0.5,26486306,453000,911000,27850306
2013/4/1,16374716,4450,1657592413,101,102,100.5,101,0.5,19685060,740000,1309000,21734060
2013/4/2,22334113,6500,2242499100,100.5,101,99.8,100.5,0.5,33794360,351000,936000,35081360
2013/4/3,27097381,6886,2731161500,101.5,101.5,100,100.5,0,44040299,623000,973000,45636299
2013/4/8,58367917,11496,5768632279,99,99.5,98.5,98.5,2,90785924,193000,2242000,93220924
2013/4/9,41316418,10389,4045349536,98,98.5,97.5,97.5,1,55295888,707000,1871251,57874139
2013/4/10,36746778,7197,3604766222,98.8,98.8,97.7,98.3,0.8,57223660,674000,1419000,59316660
2013/4/11,57867486,12430,5799700086,99,101.5,98.8,101.5,3.2,82384666,2179000,6154000,90717666
2013/4/12,19568004,5602,1968624772,101.5,101.5,100,100.5,1,30020565,66000,1587000,31673565
2013/4/15,23440616,6275,2343267705,100.5,101,99.1,99.4,1.1,33136146,1006000,2168000,36310146
2013/4/16,35918924,8309,3576311040,98.2,101,98.2,100.5,1.1,54870525,691000,3295000,58856525
2013/4/17,35897101,7663,3598786346,101.5,101.5,99.7,100,0.5,61668996,447164,2389000,64505160
2013/4/18,33083804,7209,3316064572,100,101,99.4,99.9,0.1,51239054,401000,2464000,54104054
2013/4/19,66950314,15197,7110036743,105.5,106.5,105.5,106.5,6.6,52589895,4794000,5282000,62665895
2013/4/22,72502228,16146,7859371624,108.5,109.5,107.5,108.5,2,96973000,2865499,4619000,104457499
2013/4/23,46146072,10405,4903358892,106.5,107.5,105.5,106,2.5,70831175,1069000,2522000,74422175
2013/4/24,35495750,10908,3753132000,106.5,107,104.5,106,0,48532785,142000,3343000,52017785
2013/4/25,26287666,7044,2792181370,106,107,105.5,107,1,30174502,820000,2749000,33743502
2013/4/26,36776724,11735,3975714992,107,109,107,108.5,1.5,44734700,1170000,5183000,51087700
2013/4/29,21092377,6502,2279129984,108.5,108.5,107.5,108,0.5,28861150,317000,1187000,30365150
2013/4/30,34612725,10732,3772841445,108.5,109.5,108.5,109.5,1.5,49989293,1034000,1453000,52476293
2013/5/2,38796887,10471,4272592070,110,111,109,110.5,1,52002982,400000,3407000,55809982
2013/5/3,36621737,9832,4072080617,111.5,112.5,110,110,0.5,52426493,501000,4897000,57824493
2013/5/6,19393798,6706,2156914078,111.5,111.5,110.5,111.5,1.5,25620253,623000,3008000,29251253
2013/5/7,22448180,7353,2521248290,112,113,111,112.5,1,31064236,355000,968000,32387236
2013/5/8,42509709,11870,4842348356,112.5,115,112.5,114.5,2,58707616,313000,2844000,61864616
2013/5/9,27606177,9101,3186565567,116,116,114.5,115,0.5,33674333,2483000,1515000,37672333
2013/5/10,27536736,7521,3146083904,115,115,113.5,114.5,0.5,36352708,999000,1181000,38532708
2013/5/13,18263266,3993,2094696397,115,115.5,114,114.5,0,20009984,315000,1867000,22191984
2013/5/14,27855127,7881,3224146605,115.5,116.5,115,115.5,1,31261819,1474999,1472000,34208818
2013/5/15,29107560,6849,3338273993,115,116,113.5,115,0.5,41933533,714000,2649410,45296943
2013/5/16,45770439,10033,5227824787,115,116,113,113.5,1.5,69822058,525000,3311000,73658058
2013/5/17,19316452,6145,2177150076,112,113.5,111.5,113.5,0,24034151,534000,2432000,27000151
2013/5/20,16882054,4897,1911454937,112.5,114,112.5,114,0.5,24471348,311000,1431000,26213348
2013/5/21,17238193,5038,1941365116,113,113.5,112,112.5,1.5,22385685,416000,2690000,25491685
2013/5/22,34068421,8462,3821447086,112.5,113.5,111,112,0.5,54779331,421000,2483000,57683331
2013/5/23,46874809,12254,5132481372,110.5,111.5,108,108,4,54923463,2272000,5523000,62718463
2013/5/24,26736102,7786,2929037118,109.5,110.5,108.5,109.5,1.5,24300414,116000,4477000,28893414
2013/5/27,19161396,6339,2129098594,109.5,112,109.5,112,2.5,20947464,197000,2843000,23987464
2013/5/28,22762131,5944,2520915219,112,112.5,109.5,109.5,2.5,27239900,3373000,2339000,32951900
2013/5/29,16781832,4809,1865802389,110.5,112,110.5,111,1.5,25584491,597000,1198000,27379491
2013/5/30,36121568,6534,3987922980,111,111.5,109.5,110,1,57959000,124000,2783876,60866876
2013/5/31,37205933,7620,4086301119,111.5,111.5,109,109.5,0.5,62688091,68000,1791000,64547091
2013/6/3,35834419,9111,3858216000,108,108.5,106.5,107.5,2,42780677,111000,2203000,45094677
2013/6/4,27476915,6964,2987301735,109,110,107.5,109,1.5,44439013,546000,2171000,47156013
2013/6/5,25581235,4331,2802975365,109.5,110.5,108.5,109.5,0.5,42803771,360000,1075000,44238771
2013/6/6,34251239,8225,3696663148,108.5,109.5,107,107.5,2,49811186,115000,2480000,52406186
2013/6/7,33085685,9288,3599966794,108,109.5,108,108.5,1,44319606,1183000,2931000,48433606
2013/6/10,21941087,5544,2389739825,110,110,108,108.5,0,26436277,357000,3919000,30712277
2013/6/11,37162875,7971,4039110540,110,110,108,108,0.5,58903381,258000,1822000,60983381
2013/6/13,61059253,15038,6426059165,106,107,104,104.5,3.5,81086085,860000,4323000,86269085
2013/6/14,41207256,8686,4344673136,105,106,104.5,106,1.5,61702184,593000,5107000,67402184
2013/6/17,23014898,7015,2427943688,105.5,106,105,106,0,32358810,636000,1142000,34136810
2013/6/18,31676097,6753,3345414299,105,106.5,104.5,106.5,0.5,41905523,118000,2065000,44088523
2013/6/19,22084611,5112,2334582437,106,106.5,105,105.5,1,28260840,446000,2220000,30926840
2013/6/20,29998376,8257,3129908604,105,105.5,103.5,104,1.5,39289915,215000,2343000,41847915
2013/6/21,39844187,8632,4087505319,102,103.5,101.5,103.5,0.5,49521647,1717000,3958000,55196647
2013/6/24,54091378,12255,5489104333,102.5,102.5,100,101,2.5,71632355,947000,3337000,75916355
2013/6/25,33897665,8672,3438163165,101,103,101,101,0,46785539,330000,4320000,51435539
2013/6/26,55865189,12682,5734087278,103,104,101.5,101.5,0.5,85055604,1254000,3091000,89400604
2013/6/27,46982476,12441,4874831619,103,105,103,104.5,3,67435311,304000,3735000,71474311
2013/6/28,74514857,15111,8058161932,106,111,105,111,6.5,92110968,937000,4749000,97796968
2013/7/1,51935015,14947,5643988850,109,109.5,108,108,3,65312217,875000,5757000,71944217
2013/7/2,44982283,12114,4926391907,109,110,108.5,110,2,39302173,631000,3953000,43886173
2013/7/3,44740088,11083,4763771416,107,107,105.5,107,0,43023661,189000,6115000,49327661
2013/7/4,24500705,7185,2612823435,106.5,107,106,107,0,30502009,217000,1189000,31908009
2013/7/5,28276621,8054,3076586844,107.5,109.5,107,109,2,35040400,393000,1703000,37136400
2013/7/8,32770668,8927,3465016640,107,108,104.5,105,4,45147000,295000,2629000,48071000
2013/7/9,35511970,7985,3723458270,104.5,106.5,103.5,106,1,56248790,975000,2136000,59359790
2013/7/10,22082402,6180,2339157112,104.5,107,104.5,106,0,30891850,325000,1901000,33117850
2013/7/11,56918428,13597,6191867732,107.5,109.5,107.5,109.5,3.5,74854074,947991,3073000,78875065
2013/7/12,31046000,8347,3400554500,109.5,110,108.5,110,0.5,41496000,1630000,1559000,44685000
2013/7/15,33373340,7527,3638316428,108.5,109.5,108,109.5,0.5,44920060,347000,1036000,46303060
2013/7/16,35961041,7121,3873701928,108.5,109,107,108,1.5,51604672,2933000,1962000,56499672
2013/7/17,40121705,7538,4346512130,108,109,107,109,1,60608951,834000,1865000,63307951
2013/7/18,53223397,10862,5664708225,107.5,108,105.5,105.5,3.5,80096821,940236,2519000,83556057
2013/7/19,123330486,33783,12202689402,99.4,99.7,98.2,98.2,7.3,139912656,5078000,5149000,150139656
2013/7/22,88048437,23948,8606772405,98,98.4,96.9,97,1.2,112442603,1190000,3474000,117106603
2013/7/23,85595131,20652,8570434000,98.5,101.5,98.5,100,3,116749066,987000,3709000,121445066
2013/7/24,58355933,13201,5938843166,100.5,103,100,102,2,79648400,137000,2297000,82082400
2013/7/25,37559307,9555,3849460654,102,103.5,101,102.5,0.5,51842220,715000,1389000,53946220
2013/7/26,31817666,7680,3249114932,103,103,101,102.5,0,47749850,384000,1177000,49310850
2013/7/29,38334123,9559,3858681300,100,101.5,100,100,2.5,54868087,1013000,991000,56872087
2013/7/30,33871602,8756,3442691070,100.5,102.5,100.5,102,2,52157000,1672000,1149000,54978000
2013/7/31,36997795,7128,3780910590,101.5,103,101,102.5,0.5,58028332,507000,1101000,59636332
2013/8/1,32509794,7756,3285635040,102,102,100,100.5,2,49339004,277000,1044000,50660004
2013/8/2,28039940,7866,2845200929,102.5,103,100,100.5,0,43888974,962000,1254000,46104974
2013/8/5,23372612,6400,2349053712,100,101.5,99.9,100.5,0,32741238,2168000,1129000,36038238
2013/8/6,42787275,13012,4242132263,100.5,100.5,98.6,98.8,1.7,54266786,420000,1323000,56009786
2013/8/7,45969616,15082,4484924070,98.5,98.5,97,97,1.8,54970660,839000,865000,56674660
2013/8/8,55873275,14412,5383171749,96,97.1,95.3,96.4,0.6,61755612,1277000,1797000,64829612
2013/8/9,47192333,13162,4585250023,100,100,96.4,96.4,0,60670402,1494000,1564000,63728402
2013/8/12,33454945,10395,3215945925,96.4,96.7,95.6,96,0.4,42078290,438000,1765000,44281290
2013/8/13,34392082,9192,3332838031,96,97.4,96,97.2,1.2,46968475,1433000,1156000,49557475
2013/8/14,44023158,9471,4245439666,96,97.3,95.8,96.8,0.4,59895792,1651000,1149000,62695792
2013/8/15,42687594,13251,4096103714,96.4,96.4,95.3,96,0.8,53879800,487000,1139000,55505800
2013/8/16,37698875,11061,3632993006,95.4,97.5,95.2,96.5,0.5,48417767,628000,2135000,51180767
2013/8/19,52061061,11661,4975788608,95.5,96.1,95.3,95.5,1,68726923,1182000,1139000,71047923
2013/8/20,42471292,13924,4029465558,95.2,95.4,94.4,94.4,1.1,46392287,2714000,2050000,51156287
2013/8/22,60311712,15238,5666452853,93,94.9,92.9,94.5,0.1,84670810,1849000,2257000,88776810
2013/8/23,44454018,12547,4301442889,95.7,97.3,95.5,97,2.5,51135503,1464000,1915000,54514503
2013/8/26,18698683,6745,1810213458,97.6,97.6,96.1,96.8,0.2,20976420,416000,1218000,22610420
2013/8/27,24474640,7827,2352807871,96,96.8,95.6,95.6,1.2,34878353,535000,1820000,37233353
2013/8/28,35977333,10927,3476155213,95.6,97.3,95.1,96.8,1.2,48646983,829000,1859000,51334983
2013/8/29,52396628,11284,5026886622,96.9,98.9,96.9,98.7,1.9,78805999,1549000,2220000,82574999
2013/8/30,38965628,11441,3890537600,99.6,100.5,98.8,100.5,1.8,47957360,1335000,1858000,51150360
2013/9/2,30859517,10416,3120032522,100,102,99.6,102,1.5,34123819,898000,919000,35940819
2013/9/3,33838396,10651,3462383175,103,103,101.5,102,0,40276122,3135774,1347000,44758896
2013/9/4,25229190,8405,2540221572,100.5,101.5,100,100.5,1.5,36206900,508000,720000,37434900
2013/9/5,35890329,6991,3625656509,100.5,101.5,100,101.5,1,55680291,694000,1684000,58058291
2013/9/6,25342215,6824,2577284287,102,102,101,102,0.5,38128653,757000,522000,39407653
2013/9/9,33083237,9300,3384738473,102.5,103,101,103,1,46404677,166000,849000,47419677
2013/9/10,37392161,10178,3877481244,103,104.5,102.5,104.5,1.5,48153000,193000,868000,49214000
2013/9/11,41349427,8961,4301437408,103,104.5,102.5,104.5,0,60529827,457000,1195000,62181827
2013/9/12,32865283,7435,3411851649,103,104.5,103,103.5,1,51237871,68000,979000,52284871
2013/9/13,23635017,6354,2423125734,102.5,103,102,102.5,1,38586743,1034000,410000,40030743
2013/9/14,5222316,2440,537513232,102.5,103.5,102,102.5,0,3953000,166000,514000,4633000
2013/9/16,40693136,12903,4271620780,104,105.5,104,105.5,3,45768038,524000,464000,46756038
2013/9/17,25467674,5644,2678016770,105.5,105.5,104.5,105.5,0,39108206,164000,667000,39939206
2013/9/18,34987213,5930,3638209439,105,105.5,103,103,2.5,55654847,1962000,1507000,59123847
2013/9/23,57281171,11435,5999783595,103,106,102.5,105.5,2.5,96218047,538000,957000,97713047
2013/9/24,28676262,6370,3010502846,105,105.5,104,105,0.5,45911910,705000,1298000,47914910
2013/9/25,35289731,9153,3646816293,104.5,104.5,103,103,2,52186798,335000,717000,53238798
2013/9/26,23059548,5431,2360281896,103.5,103.5,101.5,101.5,1.5,31509344,728000,1422000,33659344
2013/9/27,26663268,5626,2741683791,103.5,103.5,102,103,1.5,40055096,70000,366000,40491096
2013/9/30,46224704,11263,4656013654,100.5,102,100,100.5,2.5,57905109,797000,1196000,59898109
2013/10/1,22927118,5825,2325091268,100.5,102.5,100.5,101.5,1,33536984,261000,754000,34551984
2013/10/2,14707576,5617,1512762735,103.5,103.5,102,103,1.5,21021456,373000,478000,21872456
2013/10/3,50840661,14268,5340048052,103.5,106,103,105,2,63039714,175000,1719000,64933714
2013/10/4,21986837,5554,2291309445,104.5,105,103.5,104,1,33974200,87000,783000,34844200
2013/10/7,24399946,5290,2513633238,103.5,104,102,103,1,39097427,428000,882000,40407427
2013/10/8,35150548,5955,3674048146,103.5,105.5,103,105,2,57448048,648000,1182000,59278048
2013/10/9,26186338,5570,2740679712,104,105.5,103,105,0,42310560,425000,579000,43314560
2013/10/11,59435121,14696,6324314706,105,107.5,105,106.5,1.5,87937855,1125047,1237000,90299902
2013/10/14,18800943,5172,1986474649,106.5,106.5,105,105,1.5,19842727,1700000,797000,22339727
2013/10/15,21681637,5043,2311916289,106.5,107,106,107,2,25029000,701000,940000,26670000
2013/10/16,19077342,5610,2035487538,108,108,106,106,1,22977069,386000,1098000,24461069
2013/10/17,28186591,7058,3025093891,107.5,108,107,107,1,35744011,421000,867000,37032011
2013/10/18,60125471,16771,6569127705,108.5,110,108.5,110,3,64150293,359000,1723000,66232293
2013/10/21,41327324,9241,4564211140,111,111.5,109.5,110,0,61805795,426000,774000,63005795
2013/10/22,39837171,8828,4417862980,110,111.5,109.5,111.5,1.5,53660851,190000,1024000,54874851
2013/10/23,23057730,5675,2551942600,111,111.5,110,111,0.5,33350645,605000,2570000,36525645
2013/10/24,21570336,7246,2359165210,109,110,108.5,110,1,24954511,814000,916000,26684511
2013/10/25,37244499,11658,4000380973,108.5,109,106.5,107,3,44145263,1515000,1902000,47562263
2013/10/28,21241672,5634,2317241248,108,109.5,107.5,109.5,2.5,25039386,476000,1035000,26550386
2013/10/29,21531323,4061,2344396207,108.5,109.5,108,109.5,0,32663631,23000,726000,33412631
2013/10/30,16768421,4443,1836449949,109,110,109,110,0.5,20078000,64000,484000,20626000
2013/10/31,23098870,4626,2520404080,108.5,109.5,108,109.5,0.5,38872467,179000,512000,39563467
2013/11/1,10870454,3795,1190799986,110.5,110.5,108.5,109.5,0,14010223,403000,913000,15326223
2013/11/4,9642456,4622,1047704248,108,109,108,109,0.5,13631143,265000,640000,14536143
2013/11/5,21861325,6414,2348231599,108.5,109,106.5,106.5,2.5,24175516,175000,1186000,25536516
2013/11/6,17440575,7155,1865571385,106.5,107.5,106.5,107,0.5,18397547,138000,1126000,19661547
2013/11/7,15944496,5026,1700975572,107,107.5,106,107,0,20004950,67000,480000,20551950
2013/11/8,31481367,7421,3333228352,105,106.5,105,106,1,40414081,1193000,838000,42445081
2013/11/11,21491766,8709,2253064518,105,106,104.5,104.5,1.5,22523987,43000,884000,23450987
2013/11/12,31992852,6868,3363418490,106,106,104.5,105,0.5,37458500,415000,1152000,39025500
2013/11/13,26708973,8182,2772020219,105,105,103,103,2,33607530,266000,855000,34728530
2013/11/14,29933608,7251,3113410393,104,104.5,103.5,103.5,0.5,40393478,542000,394000,41329478
2013/11/15,19904673,5083,2068729812,103.5,104.5,103.5,104,0.5,25228630,203000,660000,26091630
2013/11/18,25297464,6957,2641543756,104.5,105,104,104,0,38401897,718000,833000,39952897
2013/11/19,34510121,8014,3613948121,104.5,105.5,104,105,1,41435126,820000,3062000,45317126
2013/11/20,46675350,10990,4813555110,104,104,102.5,103,2,54321531,519000,6310000,61150531
2013/11/21,57002648,14431,5764943473,102,103,100.5,101,2,79090076,292000,1561000,80943076
2013/11/22,57158109,13182,5760006926,100,101.5,100,100,1,77789474,367000,1035000,79191474
2013/11/25,30949392,7929,3142230092,101,102.5,101,101,1,40816213,437889,1646000,42900102
2013/11/26,47194676,11490,4885738532,102,105,101.5,103.5,2.5,65206506,636000,2169000,68011506
2013/11/27,22853577,6528,2391973585,105,105.5,104.5,105,1.5,29373437,446000,1604000,31423437
2013/11/28,22995978,6169,2413773679,105,105.5,104.5,105,0,26001307,170000,1004000,27175307
2013/11/29,34465306,5923,3609926445,104.5,105,104,105,0,43876394,157000,974000,45007394
2013/12/2,19042556,4418,1994578324,105,105.5,104,104.5,0.5,18433426,307000,889000,19629426
2013/12/3,26811219,4779,2795162276,104,105,103.5,104,0.5,34189976,205000,932000,35326976
2013/12/4,23630506,5304,2477199932,103.5,105.5,103.5,105,1,27636108,48000,876000,28560108
2013/12/5,25209310,5844,2621454740,105,105,103.5,104,1,33356714,102000,744000,34202714
2013/12/6,25358888,5835,2629648379,103,104.5,103,103,1,35046000,468000,590000,36104000
2013/12/9,23971547,5324,2508093125,104,105,104,105,2,28833353,548000,585000,29966353
2013/12/10,22935827,4643,2395317608,104.5,105,104,104,1,32812571,615000,316000,33743571
2013/12/11,24614282,7385,2572981941,103.5,105,103.5,105,1,35687749,232000,1583064,37502813
2013/12/12,18536758,5445,1918939414,104.5,104.5,103,103,2,22312876,1034000,728000,24074876
2013/12/13,28297055,7034,2910409165,102.5,103.5,102.5,102.5,0.5,31369191,840000,755000,32964191
2013/12/16,18772079,6032,1920338558,102.5,103,102,102,0.5,19686932,1348599,265337,21300868
2013/12/17,26232839,6356,2719517917,103,104.5,103,103.5,1.5,35803412,1165000,654000,37622412
2013/12/18,66102080,15072,6714534840,102.5,103,101,101,2.5,90257581,743425,1811000,92812006
2013/12/19,27824774,6192,2839659307,102,103,101.5,102.5,1.5,32777028,487000,1348000,34612028
2013/12/20,37618688,8353,3848115676,101.5,103.5,101.5,102,0.5,46870351,623000,1224000,48717351
2013/12/23,28393645,6994,2950613229,103,104.5,103,104,2,28002577,322000,1144000,29468577
2013/12/24,14079188,3724,1454251243,104,104,103,103,1,11424968,972000,887000,13283968
2013/12/25,9789067,2848,1008674401,102.5,103.5,102.5,103,0,6379000,122000,849000,7350000
2013/12/26,6793911,1135,704185262,103,104,103,104,1,1062000,60000,218000,1340000
2013/12/27,24135217,5626,2507210568,103.5,104.5,103,104.5,0.5,25875157,389000,1249000,27513157
2013/12/30,44280098,10564,4659244781,104,106,104,106,1.5,39212342,489000,1251000,40952342
2013/12/31,24484653,6632,2582678065,105.5,106,105,105.5,0.5,24366531,1018818,1782000,27167349
2014/1/2,15133724,4136,1578860796,105,105.5,103.5,104.5,1,17375341,1064000,1379000,19818341
2014/1/3,41160529,8524,4220062918,103,103,102,102.5,2,40917388,851000,2174000,43942388
2014/1/6,23729719,4874,2432745661,102,103,102,102.5,0,29036075,378000,459000,29873075
2014/1/7,18803694,5529,1907188388,102.5,103,102,102,0.5,27177488,453000,332000,27962488
2014/1/8,30933475,7305,3209563219,103,104.5,102.5,104,2,39772803,464000,1213000,41449803
2014/1/9,64221769,19873,6522626520,102.5,103,100.5,101,3,58639920,733000,4939000,64311920
2014/1/10,36289948,7619,3703540624,102,102.5,101.5,102,1,40102400,1627000,2376000,44105400
2014/1/13,22080716,6282,2273073754,103,103.5,102.5,103,1,26966549,507000,2977000,30450549
2014/1/14,21718294,5256,2237629782,102.5,103.5,102,103.5,0.5,22759555,1286000,2897000,26942555
2014/1/15,54458036,15415,5722578780,104,106,104,105,1.5,43228258,4329000,7878000,55435258
2014/1/16,49601100,16279,5301040094,106,107.5,106,107,2,35067182,2313000,6670009,44050191
2014/1/17,55767194,15038,6014453565,108,108.5,107,107.5,0.5,68878895,653000,8787000,78318895
2014/1/20,24299123,8533,2622482683,107,108.5,107,107.5,0,24811318,25000,1643000,26479318
2014/1/21,25121036,6334,2695028292,108.5,108.5,106,106.5,1,31847746,419000,961000,33227746
2014/1/22,28726849,7549,3065077343,106,107.5,106,107.5,1,39026561,222000,1747000,40995561
2014/1/23,28308805,7461,3055374935,108.5,108.5,107.5,107.5,0,38806468,38000,1046000,39890468
2014/1/24,34059356,8172,3671261247,107,108.5,107,108,0.5,52260671,158000,828000,53246671
2014/1/27,65271057,17118,6848753986,106,106.5,104,105,3,88832011,1367000,2597000,92796011
2014/2/5,147198405,37866,14922299001,102,102,100.5,100.5,4.5,192375281,594000,4213000,197182281
2014/2/6,73840243,16321,7540841366,101,103,101,102,1.5,97188751,1913000,1692000,100793751
2014/2/7,54185812,14854,5628604948,103.5,104.5,103,104,2,53178350,371000,2851000,56400350
2014/2/10,26243521,7897,2725145903,104,104.5,103,103,1,29180076,348000,539000,30067076
2014/2/11,23523880,6947,2436083720,104.5,105,104,104.5,1.5,25065296,117000,950000,26132296
2014/2/12,25305882,7138,2661441170,105,105.5,104.5,105,0.5,33690389,246000,639000,34575389
2014/2/13,19625423,5781,2067832915,105,106,105,105,0,23692158,959427,3165000,27816585
2014/2/14,42737744,14580,4578772108,106.5,107.5,106.5,107.5,2.5,44120371,335000,4680000,49135371
2014/2/17,34368373,11664,3714458464,108,108.5,107.5,108.5,1,39800920,348000,903000,41051920
2014/2/18,22289965,5778,2403989204,108.5,108.5,107.5,108,0.5,24998402,1429000,307000,26734402
2014/2/19,28886535,7006,3102602484,108,108,107,108,0,36847836,65000,1536000,38448836
2014/2/20,28469515,6646,3029358090,106.5,107,106,106.5,1.5,37117794,1108000,635000,38860794
2014/2/21,31505340,7819,3381313380,107,107.5,107,107.5,1,39267525,534000,678000,40479525
2014/2/24,32057819,6992,3435891697,107.5,108,106,107,0.5,39207738,508000,419000,40134738
2014/2/25,34350129,6570,3685266810,107.5,108,106.5,108,1,42314303,654000,830000,43798303
2014/2/26,34982996,5182,3762870072,107.5,108,107,107.5,0.5,47077925,202000,673000,47952925
2014/2/27,49352141,7531,5323712132,107.5,108,107.5,108,0.5,68167752,283000,2596000,71046752
2014/3/3,62467129,10046,6706761665,108,108,106.5,108,0,93465395,412000,2243000,96120395
2014/3/4,48939593,9493,5273707058,108,108,107.5,107.5,0.5,66658479,704000,650000,68012479
2014/3/5,55447701,16511,6074004809,108.5,110,108.5,110,2.5,49365763,171000,2380000,51916763
2014/3/6,72622868,18144,8142187484,110,113.5,110,113,3,74923683,679000,2723000,78325683
2014/3/7,66916749,17219,7649451186,114,115,113.5,114.5,1.5,73785862,701000,2979000,77465862
2014/3/10,38430338,9237,4354521623,114.5,114.5,112.5,113,1.5,42680584,2669000,1231000,46580584
2014/3/11,29182885,9133,3324036739,113.5,114.5,113.5,114,1,20897245,491000,732000,22120245
2014/3/12,18414771,5218,2073574352,112.5,113,112,113,1,18954205,543000,4124000,23621205
2014/3/13,59080824,16969,6890677534,116.5,117.5,115.5,116.5,3.5,76754285,1374000,2721000,80849285
2014/3/14,47105032,12132,5396134366,115,115.5,114,115,1.5,64510625,439000,1722000,66671625
2014/3/17,33910334,8995,3854652365,114.5,115,113,114,1,32537221,1441000,1197000,35175221
2014/3/18,37517456,7396,4285097984,114.5,115,113.5,114.5,0.5,45382779,117000,559000,46058779
2014/3/19,35237094,6589,4023833316,114.5,115,113.5,114.5,0,42928021,501000,1686160,45115181
2014/3/20,46512209,13078,5232891154,113,113.5,112,112,2.5,51080069,771000,1479000,53330069
2014/3/21,60438012,7294,6807696918,114,114,112,112.5,0.5,73050584,117000,2091000,75258584
2014/3/24,29607569,7098,3320400583,111.5,112.5,111.5,112.5,0,28722832,236000,2139000,31097832
2014/3/25,38070794,6933,4291636589,111.5,113.5,111.5,113.5,1,21928270,463000,1584000,23975270
2014/3/26,45234160,12860,5211750315,115.5,116,114.5,115.5,2,54582253,338000,1258000,56178253
2014/3/27,31399282,8641,3609273026,114.5,116,114,116,0.5,36779301,807000,651000,38237301
2014/3/28,43794489,12521,5107684713,116,117.5,115.5,117.5,1.5,40176016,436000,1708000,42320016
2014/3/31,47146441,8839,5550959038,118,118.5,116.5,118.5,1,62087023,605000,1074000,63766023
2014/4/1,40636462,12571,4834224978,119,119.5,118.5,119.5,1,49748850,675000,621000,51044850
2014/4/2,43684651,9400,5238971816,120.5,121,119,120,0.5,52402964,1787000,1104000,55293964
